Index,Date_Time,Year,Mth,Day,Hour,Month,ASX_Contract,Fwd_Price,Gen_Fcst,Mac_Gen_Fcst,Oak_Gen_Fcst,Wind_Fcst,CETF_Total,WindSpeed,RRP,Gen_Mac,Gen_Oak,Gen_Chall,Gen_Crow,Gen_Port,Gen_Yamb,Gen_Yal,Gen_Waub,Gen_Total,RRP_Gen,PPA_Act,PPA_Fcst,Price_Delta,Blunt_Act,Sharp_Act,PPA_Mac,PPA_Oak,PPA_Chall,PPA_Crow,PPA_Port,PPA_Yamb,PPA_Yal,PPA_Waub,P_L,Cum_PL
2208,04/01/2021 00:00,2021,4,1,0,Apr,BVM2021F,#N/A,22.75795711,10.78272008,11.97523703,5.950319444,16.61398766,,36.27,1.61193298,0.081267111,4.9792005,,,,,,6.672400591,64.33152342,-14.06364079,-191.8495784,#N/A,0,,-13.76590765,-0.297733142,,,,,,,-14.06364079,-14.06364079
2209,04/01/2021 01:00,2021,4,1,1,Apr,BVM2021F,#N/A,22.97120965,10.88375913,12.08745052,6.020055556,16.08735849,,34.715,5.578874838,0.568869776,5.1964415,,,,,,11.34418611,213.8257605,-70.81481513,-229.3675283,#N/A,0,,-64.01128037,-6.803534761,,,,,,,-70.81481513,-84.87845593
2210,04/01/2021 02:00,2021,4,1,2,Apr,BVM2021F,#N/A,23.4000803,11.08695805,12.31312225,6.078277778,19.17989053,,30.985,9.059140919,1.199724193,5.27438275,,,,,,15.53324786,317.0973583,-157.8880965,-320.9321013,#N/A,0,,-139.3755653,-18.51253112,,,,,,,-157.8880965,-242.7665524
2211,04/01/2021 03:00,2021,4,1,3,Apr,BVM2021F,#N/A,23.85703755,11.30346439,12.55357316,6.104652778,20.30411147,,29,11.58056811,4.840934034,5.19782275,,,,,,21.6193249,476.546941,-283.7686084,-374.5554895,#N/A,0,,-199.7073954,-84.061213,,,,,,,-283.7686084,-526.5351608
2212,04/01/2021 04:00,2021,4,1,4,Apr,BVM2021F,#N/A,24.04582074,11.39290987,12.65291087,6.115972222,20.8425104,5.1396785,29.35,7.30981631,4.041191784,,,,,,,11.35100809,331.1309442,-194.4207306,-369.1033483,#N/A,0,,-125.1209406,-69.29978997,,,,,,,-194.4207306,-720.9558914
2213,04/01/2021 05:00,2021,4,1,5,Apr,BVM2021F,#N/A,24.16929776,11.45141328,12.71788448,6.142666667,13.76000173,5.13720525,34.65,4.478774336,-0.051715434,,,,,,,4.427058902,153.3936863,-51.57914088,-242.9014425,#N/A,0,,-52.18376818,0.604627305,,,,,,,-51.57914088,-772.5350323
2214,04/01/2021 06:00,2021,4,1,6,Apr,BVM2021F,#N/A,24.11558304,11.42596324,12.68961979,6.127444444,29.0376056,5.24064225,34.835,10.57044893,-0.155146303,,,,,,,10.41530263,366.6471424,-115.5813694,-237.9002267,#N/A,0,,-117.5767725,1.995403088,,,,,,,-115.5813694,-888.1164016
2215,04/01/2021 07:00,2021,4,1,7,Apr,BVM2021F,#N/A,23.46081381,11.11573358,12.34508023,6.113916667,51.09114154,5.44924375,52.14,24.01354444,4.336708551,,,,,,,28.35025299,1487.92036,175.3036465,174.5484548,#N/A,0,,144.4870842,30.81656231,,,,,,,175.3036465,-712.8127551
2216,04/01/2021 08:00,2021,4,1,8,Apr,BVM2021F,#N/A,21.98472331,10.41636191,11.56836141,5.987722222,54.12423474,5.8284885,33.955,25.00818281,12.5118105,,,,,,,37.51999331,1275.327882,-461.8478084,-236.225852,#N/A,0,,-307.5234784,-154.32433,,,,,,,-461.8478084,-1174.660564
2217,04/01/2021 09:00,2021,4,1,9,Apr,BVM2021F,#N/A,21.56207861,10.21611285,11.34596577,5.664888889,31.10792393,5.823623,22.9,14.32356313,1.529299268,,,,,,,15.8528624,367.0160309,-366.9714981,-470.0533137,#N/A,0,,-333.3222599,-33.64923827,,,,,,,-366.9714981,-1541.632062
2218,04/01/2021 10:00,2021,4,1,10,Apr,BVM2021F,#N/A,23.24673393,11.01430253,12.23243139,5.649708333,25.71056082,5.5218105,23.47,10.80846553,1.174679148,,,,,,,11.98314468,280.8397527,-273.9798458,-493.5281612,#N/A,0,,-244.7550846,-29.22476124,,,,,,,-273.9798458,-1815.611907
2219,04/01/2021 11:00,2021,4,1,11,Apr,BVM2021F,#N/A,24.33684017,11.53079487,12.8060453,5.718722222,27.67282725,4.51468875,17.16,8.915943875,5.068112548,,,,,,,13.98405642,239.8546098,-407.6072027,-670.2365783,#N/A,0,,-259.8838381,-147.7233646,,,,,,,-407.6072027,-2223.21911
2220,04/01/2021 12:00,2021,4,1,12,Apr,BVM2021F,#N/A,24.69590549,11.70092002,12.99498547,5.751361111,35.95816658,4.47919775,15.065,10.70784075,11.91671362,,,,,,,22.62455437,330.3677208,-717.1491465,-731.8631592,#N/A,0,,-334.937882,-382.2112646,,,,,,,-717.1491465,-2940.368257
2221,04/01/2021 13:00,2021,4,1,13,Apr,BVM2021F,#N/A,24.78816058,11.74463048,13.0435301,5.772347222,23.80552871,4.40280775,17.72,7.93678652,9.294002312,,,,,,,17.23078883,281.2189279,-516.566595,-668.7845725,#N/A,0,,-231.9186395,-284.6479555,,,,,,,-516.566595,-3456.934852
2222,04/01/2021 14:00,2021,4,1,14,Apr,BVM2021F,#N/A,24.70557251,11.70550026,13.00007226,5.808138889,11.77550818,4.0498275,30.94,4.946099504,-0.317680524,,,,,,,4.628418979,143.513575,-70.7822237,-339.9486778,#N/A,0,,-75.64761175,4.865388046,,,,,,,-70.7822237,-3527.717075
2223,04/01/2021 15:00,2021,4,1,15,Apr,BVM2021F,#N/A,24.7339518,11.71894636,13.01500544,5.820416667,19.11525913,3.69177225,31.25,2.433380238,0.539318099,,,,,,,2.972698338,92.51864962,-45.11728341,-332.6716517,#N/A,0,,-36.89342119,-8.22386222,,,,,,,-45.11728341,-3572.834359
2224,04/01/2021 16:00,2021,4,1,16,Apr,BVM2021F,#N/A,24.54370118,11.62880562,12.91489556,5.801055556,21.78005632,3.279113,34.965,2.903608017,-0.251189252,,,,,,,2.652418765,92.86382096,-29.94316785,-238.932931,#N/A,0,,-32.77466175,2.8314939,,,,,,,-29.94316785,-3602.777527
2225,04/01/2021 17:00,2021,4,1,17,Apr,BVM2021F,#N/A,23.20550373,10.99476767,12.21073606,5.791763889,28.31203412,3.122235,42.005,5.237330953,-0.35462012,,,,,,,4.882710833,209.4729397,-16.59657188,-62.53883254,#N/A,0,,-18.11966529,1.523093415,,,,,,,-16.59657188,-3619.374099
2226,04/01/2021 18:00,2021,4,1,18,Apr,BVM2021F,#N/A,22.36325922,10.59571222,11.767547,5.984541667,27.42244027,3.40363575,73.235,5.342793573,1.625342217,,,,,,,6.96813579,536.0800555,213.4553684,638.1356018,#N/A,0,,120.8124136,92.64295489,,,,,,,213.4553684,-3405.91873
2227,04/01/2021 19:00,2021,4,1,19,Apr,BVM2021F,#N/A,23.23166689,11.00716377,12.22450312,6.203402778,29.2537155,3.9602675,56.07,3.567345081,14.87188128,,,,,,,18.43922636,1044.963535,191.2273544,264.1440526,#N/A,0,,36.16364882,155.0637056,,,,,,,191.2273544,-3214.691376
2228,04/01/2021 20:00,2021,4,1,20,Apr,BVM2021F,#N/A,23.87650608,11.31268858,12.5638175,6.340805556,29.39250089,4.346275,38.19,1.789961643,16.58587853,,,,,,,18.37584017,695.2310106,-155.5703894,-155.4360546,#N/A,0,,-14.69606916,-140.8743203,,,,,,,-155.5703894,-3370.261765
2229,04/01/2021 21:00,2021,4,1,21,Apr,BVM2021F,#N/A,24.40246352,11.56188722,12.8405763,6.234458333,33.68170467,4.53098525,38.115,0,11.51037806,,,,,,,11.51037806,435.4396707,-97.49083356,-160.6902223,#N/A,0,,0,-97.49083356,,,,,,,-97.49083356,-3467.752599
2230,04/01/2021 22:00,2021,4,1,22,Apr,BVM2021F,#N/A,24.1492154,11.44189826,12.70731714,6.112319444,39.77199374,4.28436525,32.805,0,4.425363581,,,,,,,4.425363581,150.9747878,-53.91954597,-287.2549172,#N/A,0,,0,-53.91954597,,,,,,,-53.91954597,-3521.672145
2231,04/01/2021 23:00,2021,4,1,23,Apr,BVM2021F,#N/A,23.66343667,11.21173629,12.45170038,6.056666667,28.67996492,4.46156,31.69,1.209433592,0.398947635,,,,,,,1.608381227,49.40491785,-25.06313298,-307.8613111,#N/A,0,,-18.93973006,-6.123402922,,,,,,,-25.06313298,-3546.735278
2232,04/02/2021 00:00,2021,4,2,0,Apr,BVM2021F,#N/A,22.75795711,10.78272008,11.97523703,5.950319444,20.59943967,4.99039825,36.295,4.795162003,0.842222785,,,,,,,5.637384788,206.1512124,-54.85970334,-191.2806295,#N/A,0,,-44.69651234,-10.163191,,,,,,,-54.85970334,-3601.594981
2233,04/02/2021 01:00,2021,4,2,1,Apr,BVM2021F,#N/A,22.97120965,10.88375913,12.08745052,6.020055556,23.4037835,5.486994,31.11,5.547913399,3.088150212,,,,,,,8.63606361,268.8419563,-131.0077888,-312.1787391,#N/A,0,,-84.10174227,-46.90604655,,,,,,,-131.0077888,-3732.60277
2234,04/02/2021 02:00,2021,4,2,2,Apr,BVM2021F,#N/A,23.4000803,11.08695805,12.31312225,6.078277778,23.21666551,5.629716,30.015,6.744768979,3.612692473,,,,,,,10.35746145,312.0898065,-167.4606587,-343.6301792,#N/A,0,,-109.0783663,-58.38229242,,,,,,,-167.4606587,-3900.063428
2235,04/02/2021 03:00,2021,4,2,3,Apr,BVM2021F,#N/A,23.85703755,11.30346439,12.55357316,6.104652778,21.7302295,5.508648,29.755,6.622857973,5.326689719,,,,,,,11.94954769,354.4592266,-198.8048316,-356.5434262,#N/A,0,,-110.3229005,-88.48193105,,,,,,,-198.8048316,-4098.86826
2236,04/02/2021 04:00,2021,4,2,4,Apr,BVM2021F,#N/A,24.04582074,11.39290987,12.65291087,6.115972222,19.56596202,5.185579,30.23,4.629711546,1.359377127,,,,,,,5.989088673,181.1261581,-96.16864741,-347.9430261,#N/A,0,,-74.30587374,-21.86277367,,,,,,,-96.16864741,-4195.036907
2237,04/02/2021 05:00,2021,4,2,5,Apr,BVM2021F,#N/A,24.16929776,11.45141328,12.71788448,6.142666667,21.30784868,5.06055775,31.985,4.409110904,3.612692473,,,,,,,8.021803377,257.0243469,-114.3851494,-307.312621,#N/A,0,,-63.0543303,-51.33081909,,,,,,,-114.3851494,-4309.422057
2238,04/02/2021 06:00,2021,4,2,6,Apr,BVM2021F,#N/A,24.11558304,11.42596324,12.68961979,6.127444444,18.81320748,5.10222125,32.55,4.455553063,3.583140796,,,,,,,8.038693859,261.5609627,-110.630563,-293.0043339,#N/A,0,,-61.31790179,-49.31266122,,,,,,,-110.630563,-4420.05262
2239,04/02/2021 07:00,2021,4,2,7,Apr,BVM2021F,#N/A,23.46081381,11.11573358,12.34508023,6.113916667,23.30523792,5.2413945,31.58,6.941180972,4.920354165,,,,,,,11.86153514,375.3116545,-173.8774224,-307.8058772,#N/A,0,,-101.6093881,-72.26803425,,,,,,,-173.8774224,-4593.930042
2240,04/02/2021 08:00,2021,4,2,8,Apr,BVM2021F,#N/A,21.98472331,10.41636191,11.56836141,5.987722222,34.18802101,5.616109,19.585,17.62870335,6.324058807,,,,,,,23.95276216,461.6350501,-647.3778379,-552.146326,#N/A,0,,-480.7161335,-166.6617043,,,,,,,-647.3778379,-5241.30788
2241,04/02/2021 09:00,2021,4,2,9,Apr,BVM2021F,#N/A,21.56207861,10.21611285,11.34596577,5.664888889,24.06172588,6.0468685,-1.29,14.05264996,5.566279938,,,,,,,19.61892989,-21.03533075,-929.3917849,-991.6399954,#N/A,50,,-666.7577776,-262.6340073,,,,,,,-879.3917849,-6120.699665
2242,04/02/2021 10:00,2021,4,2,10,Apr,BVM2021F,#N/A,23.24673393,11.01430253,12.23243139,5.649708333,20.12912699,5.55088575,-1.35,11.46349466,1.625342217,,,,,,,13.08883688,-17.60010469,-623.6132522,-1070.512097,#N/A,0,,-546.1258008,-77.48745139,,,,,,,-623.6132522,-6744.312917
2243,04/02/2021 11:00,2021,4,2,11,Apr,BVM2021F,#N/A,24.33684017,11.53079487,12.8060453,5.718722222,20.20395103,4.47807875,-21.515,11.36093475,1.86175563,,,,,,,13.22269038,-284.7444846,-896.9550492,-1611.463872,#N/A,0,,-770.0017111,-126.953338,,,,,,,-896.9550492,-7641.267966
2244,04/02/2021 12:00,2021,4,2,12,Apr,BVM2021F,#N/A,24.69590549,11.70092002,12.99498547,5.751361111,13.64420396,4.22754175,-15.465,8.987542446,-0.325068443,,,,,,,8.662474002,-135.9717177,-537.044264,-1485.829154,#N/A,0,,-557.092417,20.04815297,,,,,,,-537.044264,-8178.31223
2245,04/02/2021 13:00,2021,4,2,13,Apr,BVM2021F,#N/A,24.78816058,11.74463048,13.0435301,5.772347222,7.236229248,4.129265,-7.06,4.187542693,-0.347232201,,,,,,,3.840310492,-31.55549409,-209.3618699,-1283.035192,#N/A,0,,-227.8521323,18.49026245,,,,,,,-209.3618699,-8387.6741
2246,04/02/2021 14:00,2021,4,2,14,Apr,BVM2021F,#N/A,24.70557251,11.70550026,13.00007226,5.808138889,5.750025625,3.6180085,5.275,3.135819101,-0.347232201,,,,,,,2.788586901,13.40740321,-115.7041703,-974.0171963,#N/A,0,,-129.9200043,14.21583406,,,,,,,-115.7041703,-8503.378271
2247,04/02/2021 15:00,2021,4,2,15,Apr,BVM2021F,#N/A,24.7339518,11.71894636,13.01500544,5.820416667,5.880302945,3.3512685,7.05,2.437250322,-0.35462012,,,,,,,2.082630202,14.34030268,-82.08547565,-931.2332852,#N/A,0,,-96.00431536,13.91883971,,,,,,,-82.08547565,-8585.463746
2248,04/02/2021 16:00,2021,4,2,16,Apr,BVM2021F,#N/A,24.54370118,11.62880562,12.91489556,5.801055556,7.789970892,3.2086955,22.7,2.516589252,-0.258577171,,,,,,,2.258012081,48.77305049,-55.77290885,-539.9614259,#N/A,0,,-62.96756005,7.194651201,,,,,,,-55.77290885,-8641.236655
2249,04/02/2021 17:00,2021,4,2,17,Apr,BVM2021F,#N/A,23.20550373,10.99476767,12.21073606,5.791763889,3.775307302,2.9731085,42.41,0.432493548,-0.347232201,,,,,,,0.085261347,3.8223635,-0.125236887,-53.14060353,#N/A,0,,-1.435927626,1.310690739,,,,,,,-0.125236887,-8641.361892
2250,04/02/2021 18:00,2021,4,2,18,Apr,BVM2021F,#N/A,22.36325922,10.59571222,11.767547,5.984541667,7.708024043,2.7678455,53.175,0.409272179,3.886045482,,,,,,,4.29531766,236.3809002,37.50769254,189.5286219,#N/A,0,,3.691635051,33.81605749,,,,,,,37.50769254,-8603.854199
2251,04/02/2021 19:00,2021,4,2,19,Apr,BVM2021F,#N/A,23.23166689,11.00716377,12.22450312,6.203402778,13.99213934,3.23041975,52.145,0.950131055,10.19532845,,,,,,,11.1454595,578.700043,62.66526794,172.95976,#N/A,0,,7.190121713,55.47514623,,,,,,,62.66526794,-8541.188932
2252,04/02/2021 20:00,2021,4,2,20,Apr,BVM2021F,#N/A,23.87650608,11.31268858,12.5638175,6.340805556,15.64648403,4.031395,35.235,0.677282839,6.789497714,,,,,,,7.466780553,263.314757,-82.39718257,-225.99113,#N/A,0,,-7.165410657,-75.23177191,,,,,,,-82.39718257,-8623.586114
2253,04/02/2021 21:00,2021,4,2,21,Apr,BVM2021F,#N/A,24.40246352,11.56188722,12.8405763,6.234458333,30.09363461,4.48580075,30.865,0.165450554,16.24603425,,,,,,,16.4114848,502.5321852,-257.3195611,-337.6080828,#N/A,0,,-2.428814132,-254.8907469,,,,,,,-257.3195611,-8880.905675
2254,04/02/2021 22:00,2021,4,2,22,Apr,BVM2021F,#N/A,24.1492154,11.44189826,12.70731714,6.112319444,53.331344,5.1035095,31.045,0,38.32852464,,,,,,,38.32852464,1190.417188,-584.1935023,-329.7575363,#N/A,0,,0,-584.1935023,,,,,,,-584.1935023,-9465.099177
2255,04/02/2021 23:00,2021,4,2,23,Apr,BVM2021F,#N/A,23.66343667,11.21173629,12.45170038,6.056666667,49.67518444,5.75332175,29.42,0,33.98442817,,,,,,,33.98442817,995.9417415,-577.5372826,-361.5773123,#N/A,0,,0,-577.5372826,,,,,,,-577.5372826,-10042.63646
2256,04/03/2021 00:00,2021,4,3,0,Apr,BVM2021F,#N/A,22.75795711,10.78272008,11.97523703,5.950319444,40.90141107,6.59720775,33.77,1.960249849,20.55319112,,,,,,,22.51344097,767.7281456,-274.6441714,-248.7444712,#N/A,0,,-25.44404305,-249.2001283,,,,,,,-274.6441714,-10317.28063
2257,04/03/2021 01:00,2021,4,3,1,Apr,BVM2021F,#N/A,22.97120965,10.88375913,12.08745052,6.020055556,82.15879148,7.33539875,26.37,7.372706758,47.09798469,,,,,,,54.47069145,1435.116744,-1086.87627,-421.0622728,#N/A,600,,-152.0203564,-934.855914,,,,,,,-486.8762703,-10804.1569
2258,04/03/2021 02:00,2021,4,3,2,Apr,BVM2021F,#N/A,23.4000803,11.08695805,12.31312225,6.078277778,100.1023916,7.78762775,7.17,16.30122913,40.36020241,,,,,,,56.66143154,412.5625734,-2210.861707,-878.2050137,#N/A,600,,-654.3107696,-1556.550937,,,,,,,-1610.861707,-12415.01861
2259,04/03/2021 03:00,2021,4,3,3,Apr,BVM2021F,#N/A,23.85703755,11.30346439,12.55357316,6.104652778,111.8403338,8.079695,6.565,23.03148467,37.82614613,,,,,,,60.8576308,399.2520944,-2418.456212,-909.788127,#N/A,800,,-915.7513845,-1502.704827,,,,,,,-1618.456212,-14033.47482
2260,04/03/2021 04:00,2021,4,3,4,Apr,BVM2021F,#N/A,24.04582074,11.39290987,12.65291087,6.115972222,116.5999183,8.29432325,-10.875,26.53400416,24.37274533,,,,,,,50.90674949,-552.649035,-2909.631537,-1336.346487,#N/A,800,,-1517.055613,-1392.575924,,,,,,,-2109.631537,-16143.10636
2261,04/03/2021 05:00,2021,4,3,5,Apr,BVM2021F,#N/A,24.16929776,11.45141328,12.71788448,6.142666667,136.3134091,8.5504735,-14.585,32.95948219,27.18791193,,,,,,,60.14739411,-877.4823676,-3662.306715,-1432.876818,#N/A,800,,-2006.942588,-1655.364127,,,,,,,-2862.306715,-19005.41307
2262,04/03/2021 06:00,2021,4,3,6,Apr,BVM2021F,#N/A,24.11558304,11.42596324,12.68961979,6.127444444,143.5889485,8.877545,-5.12,35.7634328,20.7378891,,,,,,,56.5013219,-293.1941964,-2909.205401,-1201.438347,#N/A,800,,-1840.814916,-1068.390484,,,,,,,-2109.205401,-21114.61847
2263,04/03/2021 07:00,2021,4,3,7,Apr,BVM2021F,#N/A,23.46081381,11.11573358,12.34508023,6.113916667,138.0411488,9.205709,12.065,37.02511436,17.27295501,,,,,,,54.29806937,652.8726316,-1861.12798,-765.6436587,#N/A,1050,,-1266.653302,-594.4746783,,,,,,,-811.1279802,-21925.74645
2264,04/03/2021 08:00,2021,4,3,8,Apr,BVM2021F,#N/A,21.98472331,10.41636191,11.56836141,5.987722222,124.586109,9.418799,-5.57,34.57915572,19.16426232,,,,,,,53.74341804,-292.3582703,-2780.678525,-1105.172041,#N/A,1050,,-1783.907268,-996.7712571,,,,,,,-1730.678525,-23656.42498
2265,04/03/2021 09:00,2021,4,3,9,Apr,BVM2021F,#N/A,21.56207861,10.21611285,11.34596577,5.664888889,100.9792402,9.22007525,-19.795,24.35702395,15.79537118,,,,,,,40.15239513,-777.0989387,-2636.154833,-1390.64626,#N/A,1050,,-1598.913663,-1037.24117,,,,,,,-1586.154833,-25242.57981
2266,04/03/2021 10:00,2021,4,3,10,Apr,BVM2021F,#N/A,23.24673393,11.01430253,12.23243139,5.649708333,96.50943165,8.8878285,-15.23,22.00588515,25.71734662,,,,,,,47.72323177,-716.5838293,-2926.16946,-1393.176764,#N/A,800,,-1356.562814,-1569.606646,,,,,,,-2126.16946,-27368.74927
2267,04/03/2021 11:00,2021,4,3,11,Apr,BVM2021F,#N/A,24.33684017,11.53079487,12.8060453,5.718722222,104.554205,7.74284175,-24.455,23.67103318,31.4134323,,,,,,,55.08446548,-1347.793828,-3898.204579,-1683.014182,#N/A,600,,-1675.460517,-2222.744062,,,,,,,-3298.204579,-30666.95385
2268,04/03/2021 12:00,2021,4,3,12,Apr,BVM2021F,#N/A,24.69590549,11.70092002,12.99498547,5.751361111,134.2372561,7.63617725,-25.825,29.79753939,38.26942128,,,,,,,68.06696068,-1762.38143,-4913.881709,-1741.678735,#N/A,600,,-2151.124271,-2762.757439,,,,,,,-4313.881709,-34980.83556
2269,04/03/2021 13:00,2021,4,3,13,Apr,BVM2021F,#N/A,24.78816058,11.74463048,13.0435301,5.772347222,135.5416106,7.6584825,-26.685,32.66631589,31.24351016,,,,,,,63.90982604,-1710.406055,-4669.431001,-1769.502843,#N/A,600,,-2384.858477,-2284.572524,,,,,,,-4069.431001,-39050.26656
2270,04/03/2021 14:00,2021,4,3,14,Apr,BVM2021F,#N/A,24.70557251,11.70550026,13.00007226,5.808138889,115.0052668,7.71399025,-12.35,26.89006081,23.22761786,,,,,,,50.11767867,-630.601988,-2951.05051,-1409.452912,#N/A,600,,-1585.720198,-1365.330312,,,,,,,-2351.05051,-41401.31707
2271,04/03/2021 15:00,2021,4,3,15,Apr,BVM2021F,#N/A,24.7339518,11.71894636,13.01500544,5.820416667,100.8865803,7.7011065,5.445,22.20326443,21.80174946,,,,,,,44.00501389,240.2131698,-1797.218973,-970.9312778,#N/A,600,,-908.8833825,-888.3355907,,,,,,,-1197.218973,-42598.53604
2272,04/03/2021 16:00,2021,4,3,16,Apr,BVM2021F,#N/A,24.54370118,11.62880562,12.91489556,5.801055556,99.80955361,7.37955125,21.865,19.73698751,23.16112659,,,,,,,42.8981141,940.4260785,-1045.756604,-560.4554164,#N/A,600,,-476.1175984,-569.639006,,,,,,,-445.7566044,-43044.29265
2273,04/03/2021 17:00,2021,4,3,17,Apr,BVM2021F,#N/A,23.20550373,10.99476767,12.21073606,5.791763889,79.93288769,6.6237305,38.345,14.7686345,15.7658195,,,,,,,30.534454,1150.238688,-263.5065318,-147.4709762,#N/A,0,,-124.8355107,-138.6710211,,,,,,,-263.5065318,-43307.79918
2274,04/03/2021 18:00,2021,4,3,18,Apr,BVM2021F,#N/A,22.36325922,10.59571222,11.767547,5.984541667,65.32722976,6.2650855,57.99,13.79334752,8.702968778,,,,,,,22.49631629,1278.877373,237.2979281,297.207715,#N/A,0,,162.5929149,74.70501327,,,,,,,237.2979281,-43070.50125
2275,04/03/2021 19:00,2021,4,3,19,Apr,BVM2021F,#N/A,23.23166689,11.00716377,12.22450312,6.203402778,67.30937748,6.435687,51.765,11.43543603,9.692949947,,,,,,,21.12838597,1081.396872,103.1526009,164.1317266,#N/A,0,,71.49278154,31.6598194,,,,,,,103.1526009,-42967.34865
2276,04/03/2021 20:00,2021,4,3,20,Apr,BVM2021F,#N/A,23.87650608,11.31268858,12.5638175,6.340805556,67.67546608,6.440461,38.225,10.15440406,13.13572028,,,,,,,23.29012434,890.0796083,-188.2531485,-154.6003768,#N/A,0,,-82.39978152,-105.853367,,,,,,,-188.2531485,-43155.6018
2277,04/03/2021 21:00,2021,4,3,21,Apr,BVM2021F,#N/A,24.40246352,11.56188722,12.8405763,6.234458333,68.61118963,6.422957,34.25,11.73634288,16.12043962,,,,,,,27.8567825,954.0036989,-335.7653309,-255.0057438,#N/A,0,,-141.2332925,-194.5320384,,,,,,,-335.7653309,-43491.36713
2278,04/03/2021 22:00,2021,4,3,22,Apr,BVM2021F,#N/A,24.1492154,11.44189826,12.70731714,6.112319444,26.2567608,5.88166875,34.3,8.493126019,3.413218655,,,,,,,11.90634467,407.7044653,-143.5592931,-251.1518402,#N/A,0,,-101.9969285,-41.56236461,,,,,,,-143.5592931,-43634.92642
2279,04/03/2021 23:00,2021,4,3,23,Apr,BVM2021F,#N/A,23.66343667,11.21173629,12.45170038,6.056666667,13.29052629,4.82542425,35.49,5.900100545,-0.169922141,,,,,,,5.730178404,206.3427031,-58.96455702,-217.9402517,#N/A,0,,-61.01758588,2.053028857,,,,,,,-58.96455702,-43693.89098
2280,04/04/2021 00:00,2021,4,4,0,Apr,BVM2021F,#N/A,22.75795711,10.78272008,11.97523703,5.950319444,37.20051847,3.8010815,33.3,0.656964273,22.61442057,,,,,,,23.27138484,753.8187847,-323.6463335,-259.440711,#N/A,0,,-8.568130003,-315.0782035,,,,,,,-323.6463335,-44017.53731
2281,04/04/2021 01:00,2021,4,4,1,Apr,BVM2021F,#N/A,22.97120965,10.88375913,12.08745052,6.020055556,5.907819133,3.08465675,32.605,0,-0.35462012,,,,,,,-0.35462012,-11.56238901,4.856522543,-277.8367807,#N/A,0,,0,4.856522543,,,,,,,4.856522543,-44012.68079
2282,04/04/2021 02:00,2021,4,4,2,Apr,BVM2021F,#N/A,23.4000803,11.08695805,12.31312225,6.078277778,7.00568375,2.51802975,32.86,0,-0.317680524,,,,,,,-0.317680524,-10.45582648,4.252781789,-277.0569508,#N/A,0,,0,4.252781789,,,,,,,4.252781789,-44008.42801
2283,04/04/2021 03:00,2021,4,4,3,Apr,BVM2021F,#N/A,23.85703755,11.30346439,12.55357316,6.104652778,15.95557769,2.11806225,31.145,0,-0.347232201,,,,,,,-0.347232201,-10.82987683,5.246974071,-323.382144,#N/A,0,,0,5.246974071,,,,,,,5.246974071,-44003.18104
2284,04/04/2021 04:00,2021,4,4,4,Apr,BVM2021F,#N/A,24.04582074,11.39290987,12.65291087,6.115972222,21.6464889,2.29955325,31.54,0,-0.35462012,,,,,,,-0.35462012,-11.18471858,5.234192971,-316.4430009,#N/A,0,,0,5.234192971,,,,,,,5.234192971,-43997.94684
2285,04/04/2021 05:00,2021,4,4,5,Apr,BVM2021F,#N/A,24.16929776,11.45141328,12.71788448,6.142666667,18.98859865,2.79131925,20.155,0,-0.162534222,,,,,,,-0.162534222,-3.171190423,4.35414404,-593.2354135,#N/A,0,,0,4.35414404,,,,,,,4.35414404,-43993.5927
2286,04/04/2021 06:00,2021,4,4,6,Apr,BVM2021F,#N/A,24.11558304,11.42596324,12.68961979,6.127444444,21.35315802,3.21470325,25.6,0,3.790002533,,,,,,,3.790002533,100.1430227,-75.33409459,-460.607636,#N/A,0,,0,-75.33409459,,,,,,,-75.33409459,-44068.92679
2287,04/04/2021 07:00,2021,4,4,7,Apr,BVM2021F,#N/A,23.46081381,11.11573358,12.34508023,6.113916667,14.88778273,3.350864,35.1,0,1.049084522,,,,,,,1.049084522,35.86539239,-12.70722097,-225.2238126,#N/A,0,,0,-12.70722097,,,,,,,-12.70722097,-44081.63401
2288,04/04/2021 08:00,2021,4,4,8,Apr,BVM2021F,#N/A,21.98472331,10.41636191,11.56836141,5.987722222,13.00631923,3.151511,26.985,0,-0.192085898,,,,,,,-0.192085898,-5.567683642,3.32589345,-389.4593735,#N/A,0,,0,3.32589345,,,,,,,3.32589345,-44078.30812
2289,04/04/2021 09:00,2021,4,4,9,Apr,BVM2021F,#N/A,21.56207861,10.21611285,11.34596577,5.664888889,9.089180535,3.01023475,19.125,0.11707316,0.044327515,,,,,,,0.161400675,2.821799153,-4.651052098,-551.4501605,#N/A,0,,-3.00760948,-1.643442619,,,,,,,-4.651052098,-44082.95917
2290,04/04/2021 10:00,2021,4,4,10,Apr,BVM2021F,#N/A,23.24673393,11.01430253,12.23243139,5.649708333,4.232812167,2.52295525,13.285,0,-0.310292605,,,,,,,-0.310292605,-4.021687678,10.34485993,-730.2961463,#N/A,0,,0,10.34485993,,,,,,,10.34485993,-44072.61431
2291,04/04/2021 11:00,2021,4,4,11,Apr,BVM2021F,#N/A,24.33684017,11.53079487,12.8060453,5.718722222,7.241048996,2.62277825,6.1,1.234589713,-0.288128848,,,,,,,0.946460866,1.291882501,-42.52925559,-939.4020306,#N/A,0,,-54.02781298,11.49855739,,,,,,,-42.52925559,-44115.14357
